t,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
322001.0,0.0002877487,0.0002964907,0.0003059155,0.0003145576,0.0003233536,0.0003321991,0.0003410271,0.0003497775,0.0003583802,0.0003673553,0.0003762957,0.0003854204,0.0003945993,0.0004038506,0.0004132309,0.0004226727,0.000432067,0.0004417813,0.0004514694,0.0004612958
322100.0,0.0002877331,0.0002964609,0.000305872,0.000314501,0.0003233067,0.0003321108,0.0003409291,0.0003496539,0.0003582423,0.0003671989,0.0003761221,0.0003852298,0.0003943904,0.0004036214,0.0004129791,0.000422394,0.0004317726,0.0004414702,0.000451128,0.0004609335
323001.0,0.0002877104,0.0002964172,0.0003058073,0.0003144164,0.0003231945,0.000331978,0.0003407716,0.0003494744,0.0003580339,0.0003669648,0.0003758614,0.0003849425,0.0003940765,0.0004032795,0.0004126089,0.0004219979,0.0004313376,0.0004410061,0.0004506312,0.0004604053
323100.0,0.0002876948,0.0002963876,0.0003057639,0.00031436,0.0003231365,0.00033189,0.0003406713,0.0003493515,0.0003578966,0.0003668092,0.0003756887,0.0003847528,0.0003938687,0.0004030518,0.0004123587,0.0004217215,0.0004310447,0.0004406935,0.0004502916,0.0004600448
324001.0,0.0002876722,0.0002963441,0.0003056994,0.0003142757,0.0003230302,0.0003317578,0.0003405152,0.0003491726,0.0003576891,0.0003665763,0.0003754292,0.0003844669,0.0003935562,0.0004027115,0.0004119904,0.0004213266,0.0004306119,0.0004402324,0.0004497974,0.0004595196
324100.0,0.0002876566,0.0002963146,0.0003056563,0.0003142195,0.0003229632,0.0003316702,0.0003404136,0.0003490504,0.0003575525,0.0003664214,0.0003752573,0.000384278,0.0003933496,0.0004024853,0.0004117417,0.0004210523,0.0004303206,0.0004399199,0.0004494596,0.000459161
325001.0,0.0002876341,0.0002962713,0.0003055921,0.0003141357,0.0003228581,0.0003315386,0.0003402584,0.0003488722,0.000357346,0.0003661896,0.000374999,0.0003839935,0.0003930386,0.0004021467,0.0004113753,0.0004206588,0.00042989,0.0004394609,0.000448968,0.0004586387
325100.0,0.0002876186,0.0002962419,0.0003055491,0.0003140797,0.0003227903,0.0003314514,0.0003401563,0.0003487506,0.0003572101,0.0003660555,0.0003748279,0.0003838056,0.000392833,0.0004019218,0.0004111282,0.0004203863,0.0004296002,0.0004391497,0.0004486322,0.000458282
326001.0,0.0002875962,0.0002961987,0.0003054851,0.0003139962,0.0003226814,0.0003313203,0.000340002,0.0003485732,0.0003570045,0.0003658233,0.0003745709,0.0003835224,0.0003925235,0.0004015848,0.0004107637,0.0004199945,0.0004291719,0.0004386928,0.0004481432,0.0004577625
326100.0,0.0002875808,0.0002961695,0.0003054424,0.0003139405,0.0003226156,0.0003312335,0.0003398997,0.0003484523,0.0003568692,0.0003656865,0.0003744006,0.0003833354,0.0003923191,0.0004013612,0.0004105184,0.000419724,0.0004288836,0.0004383833,0.0004478097,0.0004574078
327001.0,0.0002875585,0.0002961265,0.0003053787,0.0003138574,0.0003225102,0.000331103,0.0003397462,0.0003482756,0.0003566646,0.0003654562,0.0003741449,0.0003830536,0.000392011,0.0004010259,0.0004101557,0.0004193338,0.0004284575,0.0004379284,0.0004473231,0.000456891
327100.0,0.0002875431,0.0002960973,0.0003053361,0.0003138019,0.0003224744,0.0003310166,0.0003396441,0.0003481554,0.0003565299,0.0003653101,0.0003739754,0.0003828675,0.0003918076,0.0004008034,0.0004099121,0.0004190656,0.000428171,0.0004376209,0.0004469919,0.0004565381
328001.0,0.0002875209,0.0002960546,0.0003052726,0.0003137191,0.0003223655,0.0003308867,0.0003394912,0.0003479795,0.0003563263,0.0003650829,0.0003737209,0.0003825871,0.000391501,0.0004004698,0.0004095512,0.0004186772,0.000427747,0.0004371682,0.000446508,0.0004560242
328100.0,0.0002875056,0.0002960255,0.0003052302,0.0003136639,0.000322319,0.0003308007,0.0003393895,0.00034786,0.0003561922,0.0003649308,0.0003735521,0.0003824018,0.0003912986,0.0004002485,0.0004093091,0.0004184111,0.0004275346,0.0004368625,0.0004461793,0.0004556731
329001.0,0.0002874834,0.0002959829,0.000305167,0.0003135814,0.0003222118,0.0003306713,0.0003392373,0.0003476849,0.0003559895,0.0003647052,0.0003732989,0.0003821228,0.0003909936,0.0003999166,0.00040895,0.0004180245,0.00042713,0.0004364119,0.0004456978,0.0004551619
329100.0,0.0002874682,0.000295954,0.0003051247,0.0003135264,0.0003221518,0.0003305856,0.0003391361,0.0003475661,0.000355856,0.0003645528,0.000373131,0.0003819383,0.0003907922,0.0003996965,0.0004087095,0.0004177603,0.0004269082,0.000436108,0.0004453713,0.0004548127
330001.0,0.0002874462,0.0002959116,0.0003050618,0.0003134443,0.0003220474,0.0003304569,0.0003389846,0.0003473917,0.0003556543,0.000364328,0.000372879,0.0003816607,0.0003904886,0.0003993661,0.0004083522,0.0004173757,0.0004264976,0.0004356597,0.0004448923,0.0004543042
330100.0,0.000287431,0.0002958828,0.0003050197,0.0003133895,0.0003219805,0.0003303716,0.0003388838,0.0003472737,0.0003555214,0.0003641764,0.0003727118,0.0003814771,0.0003902882,0.0003991472,0.0004081131,0.0004171132,0.0004262409,0.0004353576,0.0004445698,0.0004539568
331001.0,0.000287409,0.0002958405,0.0003049571,0.0003133078,0.0003218767,0.0003302434,0.0003387329,0.0003471001,0.0003553206,0.0003639524,0.0003724612,0.0003812008,0.000389986,0.0003988185,0.0004077576,0.0004167305,0.0004258445,0.0004349115,0.0004440957,0.0004534511
331100.0,0.0002873939,0.0002958118,0.0003049152,0.0003132532,0.0003218076,0.0003301584,0.0003386326,0.0003469827,0.0003551884,0.0003638019,0.0003722948,0.0003810182,0.0003897866,0.0003986007,0.0004075198,0.0004164698,0.0004255644,0.000434611,0.0004437812,0.0004531055
332001.0,0.000287372,0.0002957697,0.0003048528,0.0003131718,0.0003217042,0.0003300308,0.0003384824,0.0003468099,0.0003549885,0.0003635787,0.0003720454,0.0003807432,0.000389486,0.0003982737,0.0004071661,0.0004160891,0.0004251678,0.0004341672,0.0004433084,0.0004526024
332100.0,0.000287357,0.0002957411,0.0003048111,0.0003131175,0.0003216346,0.0003299462,0.0003383826,0.0003466933,0.0003548569,0.0003634293,0.0003718799,0.0003805613,0.0003892875,0.000398057,0.0004069297,0.0004158301,0.000424883,0.0004338683,0.0004429918,0.0004522586
333001.0,0.0002873352,0.0002956992,0.0003047489,0.0003130365,0.0003215314,0.0003298191,0.0003382331,0.0003465213,0.0003546579,0.000363207,0.0003716317,0.0003802877,0.0003889883,0.0003977316,0.0004065778,0.0004154512,0.0004244863,0.0004334267,0.0004425228,0.0004517583
333100.0,0.0002873202,0.0002956708,0.0003047074,0.0003129824,0.0003214619,0.0003297349,0.0003381338,0.0003464053,0.0003545269,0.0003630587,0.000371467,0.0003801067,0.0003887908,0.000397516,0.0004063427,0.0004151939,0.0004242017,0.0004331294,0.0004422097,0.0004514163
334001.0,0.0002872985,0.000295629,0.0003046455,0.0003129017,0.000321359,0.0003296084,0.0003379849,0.0003462341,0.0003543288,0.0003628372,0.00037122,0.0003798344,0.000388493,0.0003971922,0.0004059926,0.0004148169,0.0004238049,0.0004326901,0.000441744,0.0004509185
334100.0,0.0002872836,0.0002956007,0.0003046041,0.0003128478,0.0003212898,0.0003295245,0.000337886,0.0003461188,0.0003541984,0.0003626898,0.0003710561,0.0003796543,0.0003882965,0.0003969849,0.0004057588,0.0004145612,0.0004235225,0.0004323944,0.0004414328,0.0004505783
335001.0,0.000287262,0.0002955591,0.0003045425,0.0003127674,0.0003211872,0.0003293986,0.0003377378,0.0003459483,0.0003540012,0.0003624693,0.0003708104,0.0003793833,0.0003880002,0.0003966628,0.0004054104,0.0004141863,0.0004231257,0.0004319574,0.0004409689,0.0004500832
335100.0,0.0002872471,0.0002955309,0.0003045012,0.0003127138,0.0003211183,0.0003293151,0.0003376394,0.0003458337,0.0003538714,0.0003623227,0.0003706473,0.000379204,0.0003878046,0.0003964558,0.0004051778,0.0004139322,0.0004228457,0.0004316633,0.0004406563,0.0004497448
336001.0,0.0002872256,0.0002954895,0.0003044399,0.0003126338,0.0003210161,0.0003291897,0.0003374918,0.000345664,0.0003536752,0.0003621031,0.0003704028,0.0003789343,0.0003875097,0.0003961351,0.0004048312,0.0004135591,0.0004224495,0.0004312285,0.0004401953,0.0004492524
336100.0,0.0002872108,0.0002954614,0.0003043988,0.0003125804,0.0003209475,0.0003291066,0.0003373939,0.0003455501,0.0003535459,0.0003619574,0.0003702404,0.0003787559,0.0003873151,0.0003959256,0.0004045999,0.0004133066,0.000422172,0.0004309359,0.0004398827,0.0004489158
337001.0,0.0002871893,0.0002954202,0.0003043377,0.0003125007,0.0003208458,0.0003289817,0.000337247,0.0003453812,0.0003533506,0.0003617387,0.0003699972,0.0003784875,0.0003870216,0.0003956072,0.000404255,0.0004129354,0.0004217766,0.0004305034,0.0004394238,0.0004484259
337100.0,0.0002871746,0.0002953922,0.0003042968,0.0003124476,0.0003207774,0.0003288989,0.0003371495,0.0003452708,0.0003533435,0.0003615937,0.0003698356,0.0003783099,0.0003868279,0.0003953968,0.000404025,0.0004126845,0.0004215012,0.0004302124,0.0004391127,0.0004480916
338001.0,0.0002871532,0.0002953511,0.000304236,0.0003123682,0.0003206762,0.0003287746,0.0003370033,0.0003451023,0.0003531513,0.0003613761,0.0003695935,0.0003780428,0.0003865359,0.0003950801,0.0004036818,0.0004123152,0.000421107,0.0004297821,0.0004386559,0.0004476043
338100.0,0.0002871385,0.0002953232,0.0003041952,0.0003123154,0.0003206081,0.0003286922,0.0003369063,0.0003449958,0.0003531035,0.0003612318,0.0003694327,0.000377866,0.0003863431,0.0003948703,0.000403453,0.0004120657,0.0004208336,0.0004294926,0.0004383466,0.0004472722
339001.0,0.0002871173,0.0002952824,0.0003041347,0.0003122363,0.0003205073,0.0003285684,0.0003367607,0.0003448273,0.0003529114,0.0003610151,0.0003691919,0.0003776002,0.0003860526,0.000394555,0.0004031116,0.0004116984,0.0004204408,0.0004290645,0.0004378918,0.0004467873
339100.0,0.0002871026,0.0002952546,0.0003040941,0.0003121837,0.0003204396,0.0003284864,0.0003366641,0.0003447186,0.000352817,0.0003608715,0.0003690318,0.0003774242,0.0003858607,0.0003943462,0.0004028844,0.0004114504,0.0004201698,0.0004287765,0.0004375843,0.0004464578
340001.0,0.0002870815,0.0002952139,0.0003040337,0.000312105,0.0003203393,0.0003283632,0.0003365191,0.0003445515,0.0003526381,0.0003606559,0.0003687921,0.0003771597,0.0003855716,0.0003940324,0.0004025445,0.0004110849,0.0004197785,0.0004283507,0.0004371317,0.0004459755
340100.0,0.0002870669,0.0002951862,0.0003039933,0.0003120526,0.0003202718,0.0003282815,0.0003364231,0.0003444415,0.0003525174,0.0003605131,0.0003686328,0.0003769846,0.0003853807,0.0003938247,0.0004023187,0.0004108388,0.0004195096,0.0004280645,0.0004368261,0.0004456482
341001.0,0.0002870458,0.0002951457,0.0003039333,0.0003119742,0.000320172,0.0003281588,0.0003362787,0.0003442754,0.0003523384,0.0003602984,0.0003683943,0.0003767213,0.0003850929,0.0003935124,0.0004019806,0.0004104751,0.00041912,0.0004276409,0.0004363757,0.0004451684
341100.0,0.0002870313,0.0002951181,0.000303893,0.000311922,0.0003201048,0.0003280774,0.0003361831,0.000344165,0.0003522115,0.0003601564,0.0003682358,0.000376547,0.0003849029,0.0003933058,0.000401756,0.0004102307,0.0004188531,0.0004274309,0.0004360719,0.0004448432
342001.0,0.0002870103,0.0002950777,0.0003038332,0.000311844,0.0003200055,0.0003279553,0.0003360394,0.0003439998,0.000352032,0.0003599427,0.0003679985,0.000376285,0.0003846166,0.000392995,0.0004014195,0.0004098688,0.0004184653,0.0004270265,0.0004356237,0.0004443659
342100.0,0.0002869958,0.0002950503,0.0003037931,0.000311792,0.0003199386,0.0003278743,0.0003359442,0.0003438893,0.0003519039,0.0003598014,0.0003678407,0.0003761115,0.0003844275,0.0003927895,0.0004011963,0.000409626,0.0004182003,0.0004268038,0.0004353216,0.0004440485
343001.0,0.0002869749,0.0002950101,0.0003037335,0.0003117143,0.0003198397,0.0003277527,0.0003358012,0.000343725,0.0003517237,0.0003595887,0.0003676045,0.0003758508,0.0003841425,0.0003924801,0.0004008615,0.000409266,0.0004178144,0.0004263937,0.0004348757,0.000443576
343100.0,0.0002869605,0.0002949827,0.0003036936,0.0003116625,0.0003197732,0.000327672,0.0003357064,0.0003436148,0.0003515961,0.0003594482,0.0003674475,0.0003756781,0.0003839543,0.0003922757,0.0004006394,0.0004090247,0.0004175511,0.0004261363,0.0004345752,0.0004432611
344001.0,0.0002869397,0.0002949427,0.0003036343,0.0003115851,0.0003196748,0.0003275509,0.000335564,0.0003434512,0.0003514154,0.0003592364,0.0003672125,0.0003754186,0.0003836708,0.0003919678,0.0004003062,0.0004086665,0.0004171672,0.0004257403,0.0004341315,0.0004427901
344100.0,0.0002869253,0.0002949155,0.0003035945,0.0003115336,0.0003196086,0.0003274706,0.0003354696,0.0003433415,0.0003512886,0.0003590968,0.0003670562,0.0003752467,0.0003834834,0.0003917645,0.0004000853,0.0004084266,0.0004169056,0.0004254601,0.0004338327,0.0004424748
345001.0,0.0002869046,0.0002948756,0.0003035355,0.0003114565,0.0003195106,0.0003273501,0.0003353279,0.0003431786,0.0003511075,0.000358886,0.0003668223,0.0003749885,0.0003832012,0.0003914581,0.0003997538,0.0004080702,0.0004165236,0.0004250639,0.0004333912,0.0004420088
345100.0,0.0002868903,0.0002948485,0.0003034959,0.0003114052,0.0003194447,0.0003272701,0.000335234,0.0003430694,0.0003509815,0.000358747,0.0003666667,0.0003748174,0.0003830148,0.0003912557,0.000399534,0.0004078318,0.0004162637,0.0004247792,0.000433094,0.0004416982
346001.0,0.0002868696,0.0002948087,0.000303437,0.0003113285,0.0003193472,0.0003271501,0.0003350928,0.0003429073,0.0003508004,0.0003585372,0.000366434,0.0003745605,0.000382734,0.0003909508,0.0003992042,0.0004074772,0.0004158836,0.0004243828,0.0004326548,0.0004412334
346100.0,0.0002868554,0.0002947817,0.0003033976,0.0003112774,0.0003192816,0.0003270705,0.0003349993,0.0003427987,0.0003506749,0.0003583989,0.0003662931,0.0003743902,0.0003825484,0.0003907495,0.0003989856,0.0004072401,0.0004156254,0.0004240984,0.0004323592,0.0004409218
347001.0,0.0002868348,0.0002947422,0.000303339,0.000311201,0.0003191845,0.000326951,0.0003348588,0.0003426372,0.000350494,0.00035819,0.0003660606,0.0003741345,0.0003822689,0.000390446,0.0003986574,0.0004068872,0.0004152472,0.0004237019,0.0004319223,0.0004404598
347100.0,0.0002868206,0.0002947153,0.0003032998,0.0003111502,0.0003191193,0.0003268717,0.0003347658,0.0003425292,0.0003503691,0.0003580524,0.0003659246,0.0003739649,0.0003820843,0.0003902457,0.0003984399,0.0004066515,0.0004149907,0.0004234197,0.0004316282,0.0004401473
348001.0,0.0002868001,0.0002946759,0.0003032414,0.0003110741,0.0003190226,0.0003267527,0.0003346259,0.0003423685,0.0003501885,0.0003578445,0.000365693,0.0003737105,0.0003818061,0.0003899437,0.0003981133,0.0004063004,0.0004146144,0.0004230233,0.0004311936,0.0004396878
348100.0,0.000286786,0.0002946491,0.0003032023,0.0003110235,0.0003189578,0.0003266738,0.0003345332,0.000342261,0.0003500642,0.0003577076,0.0003655471,0.0003735418,0.0003816223,0.0003897444,0.000397897,0.000406066,0.0004143595,0.0004227436,0.0004309011,0.0004393762
349001.0,0.0002867656,0.0002946099,0.0003031442,0.0003109477,0.0003188615,0.0003265553,0.000334394,0.000342101,0.0003498841,0.0003575006,0.0003653187,0.0003732886,0.0003813456,0.0003894438,0.0003975721,0.0004057167,0.0004139851,0.0004223476,0.0004304687,0.0004389188
349100.0,0.0002867515,0.0002945832,0.0003031052,0.0003108973,0.000318797,0.0003264767,0.0003343018,0.0003419942,0.0003497604,0.0003573643,0.000365168,0.0003731206,0.0003811627,0.0003892454,0.0003973568,0.0004054835,0.0004137317,0.0004220703,0.0004301777,0.0004386088
350001.0,0.0002867312,0.0002945441,0.0003030474,0.0003108218,0.0003187012,0.0003263587,0.0003341631,0.000341835,0.0003495808,0.0003571583,0.0003649411,0.0003728687,0.0003808873,0.0003889463,0.0003970335,0.0004051359,0.0004133593,0.0004216753,0.0004297475,0.0004381534
350100.0,0.0002867172,0.0002945176,0.0003030086,0.0003107717,0.0003186369,0.0003262806,0.0003340713,0.0003417288,0.0003494577,0.0003570227,0.000364789,0.0003727016,0.0003807052,0.0003887489,0.0003968279,0.000404904,0.0004131075,0.0004214002,0.0004294581,0.0004378453
351001.0,0.0002866969,0.0002944787,0.000302951,0.0003106965,0.0003185415,0.0003261631,0.0003339333,0.0003415702,0.0003492787,0.0003568176,0.0003645632,0.0003724509,0.0003804311,0.0003884513,0.0003965061,0.0004045582,0.000412737,0.0004210062,0.0004290302,0.000437392
351100.0,0.000286683,0.0002944523,0.0003029123,0.0003106466,0.0003184776,0.0003260853,0.0003338419,0.0003414646,0.0003491562,0.0003566826,0.0003644113,0.0003722846,0.0003802499,0.0003882548,0.0003962987,0.0004043275,0.0004124868,0.0004207331,0.0004287422,0.0004370858
352001.0,0.0002866628,0.0002944135,0.000302855,0.0003105717,0.0003183826,0.0003259684,0.0003337045,0.0003413068,0.0003489779,0.0003564786,0.0003641864,0.0003720352,0.0003799771,0.0003879586,0.0003959786,0.0004039834,0.0004121181,0.0004203406,0.0004283165,0.0004366346
352100.0,0.0002866489,0.0002943872,0.0003028165,0.000310522,0.000318319,0.000325891,0.0003336135,0.0003412017,0.0003488561,0.0003563442,0.0003640354,0.0003718697,0.0003797967,0.0003877631,0.000395769,0.000403754,0.0004118693,0.0004200699,0.0004280304,0.0004363302
353001.0,0.0002866288,0.0002943486,0.0003027593,0.0003104474,0.0003182245,0.0003257745,0.0003334767,0.0003410445,0.0003486784,0.000356141,0.0003638113,0.0003716216,0.0003795253,0.0003874684,0.0003954512,0.0004034117,0.0004115026,0.0004196789,0.0004276071,0.0004358812
353100.0,0.000286615,0.0002943224,0.000302721,0.0003103979,0.0003181612,0.0003256975,0.0003333861,0.0003409401,0.0003485573,0.0003560073,0.0003636613,0.0003714569,0.0003793458,0.0003872738,0.000395241,0.0004031837,0.0004112556,0.0004194103,0.0004273973,0.0004355785
354001.0,0.000286595,0.000294284,0.0003026641,0.0003103237,0.0003180671,0.0003255815,0.0003332499,0.0003407836,0.0003483804,0.0003558051,0.000363438,0.00037121,0.0003790757,0.0003869805,0.0003949247,0.000402843,0.0004108906,0.000419021,0.0004269931,0.0004351318
354100.0,0.0002865812,0.0002942579,0.0003026259,0.0003102744,0.0003180041,0.0003255048,0.0003331597,0.0003406796,0.0003482599,0.0003556719,0.000363289,0.0003710461,0.000378897,0.0003867869,0.0003947151,0.0004026165,0.0004106454,0.0004187543,0.0004267702,0.0004348308
355001.0,0.0002865613,0.0002942196,0.0003025693,0.0003102005,0.0003179104,0.0003253894,0.0003330241,0.0003405238,0.0003480837,0.0003554707,0.0003630666,0.0003708004,0.0003786282,0.000386495,0.0003944003,0.0004022774,0.0004102823,0.0004183669,0.0004263602,0.0004343863
355100.0,0.0002865476,0.0002941936,0.0003025313,0.0003101513,0.0003178477,0.000325313,0.0003329343,0.0003404204,0.000347964,0.0003553381,0.0003629185,0.0003706373,0.0003784503,0.0003863023,0.0003941918,0.0004020523,0.0004100387,0.0004181021,0.0004261028,0.000434087
356001.0,0.0002865277,0.0002941555,0.0003024748,0.0003100777,0.0003177544,0.0003251981,0.0003327993,0.0003402653,0.0003477886,0.0003551378,0.0003626971,0.0003703929,0.0003781828,0.0003860118,0.0003938785,0.0004017149,0.0004096774,0.0004177165,0.0004257069,0.0004336447
356100.0,0.000286514,0.0002941296,0.000302437,0.0003100288,0.000317692,0.000325122,0.0003327099,0.0003401624,0.0003476695,0.0003550059,0.0003625498,0.0003702305,0.0003780058,0.0003858201,0.0003936711,0.000401491,0.0004094354,0.0004174535,0.0004254268,0.000433347
357001.0,0.0002864943,0.0002940916,0.0003023807,0.0003099555,0.0003175991,0.0003250076,0.0003325755,0.0003400079,0.0003474949,0.0003548065,0.0003623293,0.0003699872,0.0003777396,0.000385531,0.0003933592,0.0004011553,0.0004090759,0.0004170699,0.0004250306,0.000432907
357100.0,0.0002864807,0.0002940659,0.0003023431,0.0003099068,0.000317537,0.0003249319,0.0003324865,0.0003399055,0.0003473766,0.0003546752,0.0003621827,0.0003698257,0.0003775633,0.0003853402,0.000393153,0.0004009326,0.0004088352,0.0004168085,0.0004247459,0.0004326108
358001.0,0.000286461,0.0002940281,0.0003022871,0.0003098338,0.0003174445,0.0003248179,0.0003323527,0.0003397518,0.0003472028,0.0003544767,0.0003619632,0.0003695836,0.0003772984,0.0003850526,0.0003928426,0.0004005985,0.0004084776,0.0004164268,0.0004243497,0.0004321731
358100.0,0.0002864474,0.0002940024,0.0003022495,0.0003097853,0.0003173827,0.0003247425,0.0003322641,0.0003396499,0.0003470852,0.000354346,0.0003618174,0.0003694228,0.000377123,0.0003848627,0.0003926375,0.000400377,0.0004082384,0.0004161671,0.0004240654,0.0004318785
359001.0,0.0002864278,0.0002939648,0.0003021938,0.0003097126,0.0003172906,0.0003246291,0.0003321309,0.0003394968,0.0003469121,0.0003541484,0.0003615989,0.000369182,0.0003768594,0.0003845764,0.0003923285,0.0004000447,0.0004078826,0.0004157873,0.000423669,0.0004314431
359100.0,0.0002864143,0.0002939392,0.0003021564,0.0003096643,0.0003172291,0.000324554,0.0003320427,0.0003393954,0.0003467953,0.0003540183,0.0003614538,0.000369022,0.0003766848,0.0003843874,0.0003921244,0.0003998243,0.0004076447,0.0004155293,0.0004233868,0.0004311501
360001.0,0.0002863948,0.0002939017,0.0003021009,0.0003095919,0.0003171374,0.0003244411,0.00033191,0.000339243,0.000346623,0.0003538216,0.0003612363,0.0003687823,0.0003764224,0.0003841026,0.000391817,0.0003994936,0.0004072907,0.0004151514,0.0004229905,0.0004307169
360100.0,0.0002863813,0.0002938763,0.0003020636,0.0003095438,0.0003170762,0.0003243663,0.0003318222,0.0003391421,0.0003465145,0.0003536921,0.0003610919,0.0003686231,0.0003762486,0.0003839145,0.0003916139,0.0003992744,0.0004070541,0.0004148951,0.0004227109,0.0004304254
361001.0,0.0002863619,0.0002938389,0.0003020083,0.0003094717,0.0003169849,0.0003242539,0.0003316902,0.0003389904,0.0003463417,0.0003534963,0.0003608753,0.0003683846,0.0003759875,0.000383631,0.0003913079,0.0003989454,0.0004067019,0.0004145191,0.000422315,0.0004299945
361100.0,0.0002863485,0.0002938135,0.0003019713,0.0003094238,0.0003169239,0.0003241794,0.0003316027,0.0003388899,0.0003462303,0.0003534569,0.0003607317,0.0003682261,0.0003758146,0.0003834437,0.0003911059,0.0003987273,0.0004064667,0.0004142644,0.0004220378,0.0004297045
362001.0,0.0002863291,0.0002937763,0.0003019162,0.000309352,0.000316833,0.0003240675,0.0003314713,0.0003387389,0.000346059,0.000353268,0.0003605162,0.0003679888,0.0003755547,0.0003831617,0.0003908014,0.0003983999,0.0004061162,0.0004138904,0.0004216428,0.0004292758
362100.0,0.0002863158,0.0002937511,0.0003018793,0.0003093043,0.0003167723,0.0003239933,0.0003313842,0.0003386389,0.0003459461,0.0003532356,0.0003603734,0.000367831,0.0003753825,0.0003829753,0.0003906004,0.000398183,0.0004058823,0.0004136372,0.0004213678,0.0004289873
363001.0,0.0002862965,0.000293714,0.0003018244,0.0003092328,0.0003166818,0.0003238818,0.0003312533,0.0003384885,0.0003457759,0.0003530406,0.0003601588,0.0003675949,0.000375124,0.0003826946,0.0003902973,0.0003978572,0.0004055336,0.0004132651,0.000420974,0.0004285609
363100.0,0.0002862832,0.0002936889,0.0003017876,0.0003091853,0.0003166214,0.000323808,0.0003311666,0.000338389,0.0003456624,0.0003529574,0.0003600167,0.0003674379,0.0003749526,0.0003825091,0.0003900973,0.0003976413,0.000405301,0.0004130135,0.000420701,0.0004282741
364001.0,0.000286264,0.000293652,0.000301733,0.0003091141,0.0003165313,0.000323697,0.0003310363,0.0003382393,0.0003454931,0.0003527762,0.0003598031,0.0003672029,0.0003746953,0.0003822298,0.0003897958,0.0003973172,0.000404954,0.0004126432,0.0004203086,0.0004278498
364100.0,0.0002862507,0.000293627,0.0003016964,0.0003090668,0.0003164712,0.0003236235,0.00033095,0.0003381403,0.0003453795,0.00035266,0.0003596619,0.0003670466,0.0003745247,0.0003820451,0.0003895967,0.000397108,0.0004047226,0.0004123932,0.0004200379,0.0004276333
365001.0,0.0002862316,0.0002935902,0.000301642,0.0003089959,0.0003163814,0.000323513,0.0003308203,0.0003379913,0.0003452111,0.0003524806,0.0003594493,0.0003668127,0.0003742686,0.0003817671,0.0003892966,0.0003967856,0.0004043774,0.0004120248,0.000419647,0.0004272287
365100.0,0.0002862184,0.0002935653,0.0003016055,0.0003089488,0.0003163216,0.0003234398,0.0003307343,0.0003378926,0.0003450978,0.0003523544,0.0003593088,0.0003666572,0.0003740989,0.0003815834,0.0003890985,0.0003965791,0.0004041473,0.0004117763,0.0004193785,0.0004270088
366001.0,0.0002861993,0.0002935287,0.0003015514,0.0003088782,0.0003162322,0.0003233298,0.0003306052,0.0003377443,0.0003449302,0.0003521748,0.0003590972,0.0003664245,0.000373844,0.0003813068,0.0003887998,0.0003962579,0.0004038037,0.0004114098,0.0004189893,0.0004265976
366100.0,0.0002861862,0.0002935039,0.000301515,0.0003088312,0.0003161727,0.0003232969,0.0003305196,0.0003376461,0.0003448173,0.0003520465,0.0003589576,0.0003662843,0.000373675,0.0003811239,0.0003886027,0.0003960488,0.0004035751,0.0004111631,0.0004187227,0.0004263422
367001.0,0.0002861672,0.0002934674,0.0003014611,0.0003087609,0.0003160837,0.0003231825,0.000330391,0.0003374984,0.0003446504,0.0003518661,0.0003587469,0.0003660517,0.0003734214,0.0003808486,0.0003883055,0.00039573,0.0004032332,0.0004107984,0.0004183354,0.0004259452
367100.0,0.0002861541,0.0002934427,0.0003014249,0.0003087142,0.0003160244,0.0003231346,0.0003303058,0.0003374007,0.0003445381,0.0003517381,0.000358608,0.0003659154,0.0003732532,0.0003806666,0.0003881093,0.0003955196,0.000403006,0.0004105534,0.0004180707,0.0004256655
368001.0,0.0002861352,0.0002934064,0.0003013712,0.0003086442,0.0003159358,0.0003230236,0.0003301778,0.0003372537,0.000344372,0.0003515572,0.0003583983,0.000365684,0.0003730009,0.0003803927,0.0003878135,0.0003952025,0.0004026659,0.0004101905,0.0004176852,0.0004252687
368100.0,0.0002861222,0.0002933817,0.0003013351,0.0003085976,0.0003158767,0.0003229656,0.0003300929,0.0003371564,0.0003442602,0.00035143,0.0003582601,0.0003655378,0.0003728336,0.0003802115,0.0003876183,0.0003949924,0.00040244,0.0004099471,0.0004174222,0.0004249837
369001.0,0.0002861034,0.0002933456,0.0003012816,0.0003085279,0.0003157885,0.0003228561,0.0003299655,0.00033701,0.0003440949,0.0003512488,0.0003580513,0.0003653095,0.0003725825,0.0003799389,0.000387324,0.0003946768,0.0004021015,0.0004095862,0.0004170387,0.0004245868
369100.0,0.0002860904,0.0002933211,0.0003012457,0.0003084815,0.0003157297,0.0003227939,0.000329881,0.0003369132,0.0003439838,0.0003511223,0.0003579138,0.0003651586,0.0003724159,0.0003797586,0.0003871297,0.0003944677,0.0004018769,0.0004093443,0.0004167774,0.0004243019
370001.0,0.0002860717,0.0002932851,0.0003011925,0.0003084121,0.0003156419,0.0003226854,0.0003297541,0.0003367674,0.0003438191,0.000350941,0.000357706,0.0003649318,0.0003721661,0.0003794873,0.0003868368,0.0003941536,0.0004015401,0.0004089851,0.0004163958,0.0004239049
